state,district,year,month,pincode,age_0_5,age_5_17,age_18_greater,total_activity,roll_3m,season,baseline_med,deviation_score,is_anomaly
Madhya Pradesh,Guna,2025,11,99840901,1410,313,0,1723,2088.333333333333,Festival,1723.0,0.0,False
Madhya Pradesh,Guna,2025,12,66246983,1379,292,19,1690,1473.3333333333333,Festival,1690.0,0.0,False
Madhya Pradesh,Gwalior,2025,3,1898222,179,86,62,327,327.0,Non-peak,327.0,0.0,False
Madhya Pradesh,Gwalior,2025,4,1898452,855,370,113,1338,832.5,Non-peak,832.5,0.6064787042591482,False
Madhya Pradesh,Gwalior,2025,5,474006,338,108,18,464,709.6666666666666,Non-peak,464.0,0.0,False
Madhya Pradesh,Gwalior,2025,6,1899661,1064,789,77,1930,1244.0,Monsoon,1338.0,0.4421209858103062,False
Madhya Pradesh,Gwalior,2025,7,3321353,2413,1821,175,4409,2267.6666666666665,Monsoon,1930.0,1.2837907819782497,True
Madhya Pradesh,Gwalior,2025,9,208270723,2608,1077,30,3715,3351.333333333333,Monsoon,3715.0,0.0,False
Madhya Pradesh,Gwalior,2025,10,111966202,961,330,38,1329,3151.0,Festival,3715.0,-0.6420882669537137,False
Madhya Pradesh,Gwalior,2025,11,156087527,2245,599,260,3104,2716.0,Festival,3104.0,0.0,False
Madhya Pradesh,Gwalior,2025,12,86350288,1447,422,57,1926,2119.6666666666665,Festival,1926.0,0.0,False
Madhya Pradesh,Harda,2025,9,32293118,666,203,2,871,871.0,Monsoon,871.0,0.0,False
Madhya Pradesh,Harda,2025,10,18914662,240,52,2,294,582.5,Festival,582.5,-0.4944301628106255,False
Madhya Pradesh,Harda,2025,11,25373228,412,76,12,500,555.0,Festival,500.0,0.0,False
Madhya Pradesh,Harda,2025,12,15224000,415,52,2,469,421.0,Festival,469.0,0.0,False
Madhya Pradesh,Harda *,2025,9,35983889,221,63,0,284,284.0,Monsoon,284.0,0.0,False
Madhya Pradesh,Harda *,2025,10,17070124,79,14,0,93,188.5,Festival,188.5,-0.503957783641161,False
Madhya Pradesh,Harda *,2025,11,26296339,132,11,0,143,173.33333333333334,Festival,143.0,0.0,False
Madhya Pradesh,Harda *,2025,12,15685709,71,19,0,90,108.66666666666669,Festival,93.0,-0.031914893617021274,False
Madhya Pradesh,Hoshangabad,2025,7,461990,179,90,12,281,281.0,Monsoon,281.0,0.0,False
Madhya Pradesh,Hoshangabad,2025,9,125053034,2154,329,0,2483,1382.0,Monsoon,1382.0,0.7960954446854663,False
Madhya Pradesh,Hoshangabad,2025,10,70602284,733,140,0,873,1212.3333333333333,Festival,873.0,0.0,False
Madhya Pradesh,Hoshangabad,2025,11,97366596,1171,149,0,1320,1558.6666666666667,Festival,1320.0,0.0,False
Madhya Pradesh,Hoshangabad,2025,12,62292458,921,104,0,1025,1072.6666666666667,Festival,1025.0,0.0,False
Madhya Pradesh,Indore,2025,4,1356012,830,205,48,1083,1083.0,Non-peak,1083.0,0.0,False
Madhya Pradesh,Indore,2025,5,452001,519,111,18,648,865.5,Non-peak,865.5,-0.2510098095787651,False
Madhya Pradesh,Indore,2025,6,452001,411,138,12,561,764.0,Monsoon,648.0,-0.13405238828967642,False
Madhya Pradesh,Indore,2025,7,2260044,3340,1547,107,4994,2067.6666666666665,Monsoon,648.0,6.696456086286595,True
Madhya Pradesh,Indore,2025,9,302315115,3434,1158,139,4731,3428.6666666666665,Monsoon,4731.0,0.0,False
Madhya Pradesh,Indore,2025,10,161554879,2066,581,107,2754,4159.666666666667,Festival,4731.0,-0.4177937447168216,False
Madhya Pradesh,Indore,2025,11,226307614,3386,818,97,4301,3928.6666666666665,Festival,4301.0,0.0,False
Madhya Pradesh,Indore,2025,12,132615878,2699,451,81,3231,3428.6666666666665,Festival,3231.0,0.0,False
Madhya Pradesh,Jabalpur,2025,4,482003,125,23,11,159,159.0,Non-peak,159.0,0.0,False
Madhya Pradesh,Jabalpur,2025,7,482002,361,87,14,462,310.5,Monsoon,310.5,0.48635634028892455,False
Madhya Pradesh,Jabalpur,2025,9,231634515,3260,674,2,3936,1519.0,Monsoon,462.0,7.503239740820734,True
Madhya Pradesh,Jabalpur,2025,10,136576327,1909,340,0,2249,2215.6666666666665,Festival,2249.0,0.0,False
Madhya Pradesh,Jabalpur,2025,11,192545533,2787,368,28,3183,3122.6666666666665,Festival,3183.0,0.0,False
Madhya Pradesh,Jabalpur,2025,12,118226818,2211,221,46,2478,2636.6666666666665,Festival,2478.0,0.0,False
Madhya Pradesh,Jhabua,2025,4,915440,466,372,48,886,886.0,Non-peak,886.0,0.0,False
Madhya Pradesh,Jhabua,2025,5,457661,308,316,10,634,760.0,Non-peak,760.0,-0.16557161629434955,False
Madhya Pradesh,Jhabua,2025,6,457661,261,628,10,899,806.3333333333334,Monsoon,886.0,0.014656144306651634,False
Madhya Pradesh,Jhabua,2025,7,915440,908,1760,93,2761,1431.3333333333333,Monsoon,899.0,2.068888888888889,True
Madhya Pradesh,Jhabua,2025,9,93847680,1716,1543,18,3277,2312.333333333333,Monsoon,2761.0,0.18682114409847936,False
Madhya Pradesh,Jhabua,2025,10,53561284,688,651,94,1433,2490.333333333333,Festival,2761.0,-0.48081100651701664,False
Madhya Pradesh,Jhabua,2025,11,69583922,1215,892,30,2137,2282.333333333333,Festival,2137.0,0.0,False
Madhya Pradesh,Jhabua,2025,12,42117498,1024,408,29,1461,1677.0,Festival,1461.0,0.0,False
Madhya Pradesh,Katni,2025,3,483501,53,42,11,106,106.0,Non-peak,106.0,0.0,False
Madhya Pradesh,Katni,2025,4,967102,353,40,20,413,259.5,Non-peak,259.5,0.5892514395393474,False
Madhya Pradesh,Katni,2025,6,483775,195,88,10,293,270.6666666666667,Monsoon,293.0,0.0,False
Madhya Pradesh,Katni,2025,7,483501,441,264,12,717,474.3333333333333,Monsoon,413.0,0.7342995169082126,False
Madhya Pradesh,Katni,2025,9,156189050,2223,670,7,2900,1303.3333333333333,Monsoon,717.0,3.0403899721448466,True
Madhya Pradesh,Katni,2025,10,93811019,1580,385,17,1982,1866.3333333333333,Festival,1982.0,0.0,False
Madhya Pradesh,Katni,2025,11,120888877,1915,455,11,2381,2421.0,Festival,2381.0,0.0,False
Madhya Pradesh,Katni,2025,12,73980765,1653,466,30,2149,2170.6666666666665,Festival,2149.0,0.0,False
Madhya Pradesh,Khandwa,2025,4,450117,271,133,16,420,420.0,Non-peak,420.0,0.0,False
Madhya Pradesh,Khandwa,2025,5,450661,47,21,10,78,249.0,Non-peak,249.0,-0.684,False
Madhya Pradesh,Khandwa,2025,7,450001,586,233,12,831,443.0,Monsoon,420.0,0.9762470308788599,False
Madhya Pradesh,Khandwa,2025,9,118911341,731,385,1,1117,675.3333333333334,Monsoon,831.0,0.34375,False
Madhya Pradesh,Khandwa,2025,10,78819902,384,184,2,570,839.3333333333334,Festival,831.0,-0.3137019230769231,False
Madhya Pradesh,Khandwa,2025,11,98642809,638,170,23,831,839.3333333333334,Festival,831.0,0.0,False
Madhya Pradesh,Khandwa,2025,12,64861108,550,106,18,674,691.6666666666666,Festival,674.0,0.0,False
Madhya Pradesh,Khargone,2025,4,1804999,695,188,52,935,935.0,Non-peak,935.0,0.0,False
Madhya Pradesh,Khargone,2025,5,451441,304,131,13,448,691.5,Non-peak,691.5,-0.3516245487364621,False
Madhya Pradesh,Khargone,2025,6,451332,242,258,26,526,636.3333333333334,Monsoon,526.0,0.0,False
Madhya Pradesh,Khargone,2025,7,4061115,2569,1929,226,4724,1899.3333333333333,Monsoon,526.0,7.96584440227704,True
Madhya Pradesh,Khargone,2025,9,168313566,2219,1066,87,3372,2874.0,Monsoon,3372.0,0.0,False
Madhya Pradesh,Khargone,2025,10,99722289,974,305,39,1318,3138.0,Festival,3372.0,-0.6089534538986066,False
Madhya Pradesh,Khargone,2025,11,130864042,1443,429,27,1899,2196.333333333333,Festival,1899.0,0.0,False
Madhya Pradesh,Khargone,2025,12,84832227,1424,357,36,1817,1678.0,Festival,1817.0,0.0,False
Madhya Pradesh,Maihar,2025,9,36919295,118,8,4,130,130.0,Monsoon,130.0,0.0,False
Madhya Pradesh,Maihar,2025,10,26231963,79,6,7,92,111.0,Festival,111.0,-0.16964285714285715,False
Madhya Pradesh,Maihar,2025,11,33518897,90,2,7,99,107.0,Festival,99.0,0.0,False
Madhya Pradesh,Maihar,2025,12,25745669,91,4,2,97,96.0,Festival,97.0,0.0,False
Madhya Pradesh,Mandla,2025,9,153685500,1298,117,0,1415,1415.0,Monsoon,1415.0,0.0,False
Madhya Pradesh,Mandla,2025,10,86237377,855,50,2,907,1161.0,Festival,1161.0,-0.21858864027538727,False
Madhya Pradesh,Mandla,2025,11,118998937,1310,62,2,1374,1232.0,Festival,1374.0,0.0,False
Madhya Pradesh,Mandla,2025,12,75156042,1182,32,1,1215,1165.3333333333333,Festival,1215.0,0.0,False
Madhya Pradesh,Mandsaur,2025,9,174277604,1547,323,3,1873,1873.0,Monsoon,1873.0,0.0,False
Madhya Pradesh,Mandsaur,2025,10,104566626,1291,113,6,1410,1641.5,Festival,1641.5,-0.14094368340943683,False
Madhya Pradesh,Mandsaur,2025,11,152719672,3253,225,9,3487,2256.6666666666665,Festival,1873.0,0.8612593383137673,False
Madhya Pradesh,Mandsaur,2025,12,87595876,1353,147,6,1506,2134.333333333333,Festival,1506.0,0.0,False
Madhya Pradesh,Mauganj,2025,9,36473411,127,21,1,149,149.0,Monsoon,149.0,0.0,False
Madhya Pradesh,Mauganj,2025,10,27232376,104,19,0,123,136.0,Festival,136.0,-0.0948905109489051,False
Madhya Pradesh,Mauganj,2025,11,24801344,73,11,0,84,118.66666666666669,Festival,123.0,-0.31451612903225806,False
Madhya Pradesh,Mauganj,2025,12,19938233,75,7,0,82,96.33333333333331,Festival,84.0,-0.023529411764705882,False
Madhya Pradesh,Morena,2025,4,1904448,1027,459,82,1568,1568.0,Non-peak,1568.0,0.0,False
Madhya Pradesh,Morena,2025,5,952445,709,313,44,1066,1317.0,Non-peak,1317.0,-0.19044006069802732,False
Madhya Pradesh,Morena,2025,6,1428666,1327,872,70,2269,1634.3333333333333,Monsoon,1568.0,0.4467813894200127,False
Madhya Pradesh,Morena,2025,7,2857116,3228,2669,176,6073,3136.0,Monsoon,2269.0,1.6757709251101323,True
Madhya Pradesh,Morena,2025,9,133820917,2231,1311,66,3608,3983.3333333333335,Monsoon,3608.0,0.0,False
Madhya Pradesh,Morena,2025,10,80959265,1104,453,110,1667,3782.6666666666665,Festival,3608.0,-0.5378221113881961,False
Madhya Pradesh,Morena,2025,11,102865825,2342,913,70,3325,2866.6666666666665,Festival,3325.0,0.0,False
Madhya Pradesh,Morena,2025,12,58575732,2096,657,52,2805,2599.0,Festival,2805.0,0.0,False
Madhya Pradesh,Narmadapuram,2025,9,60915021,243,28,2,273,273.0,Monsoon,273.0,0.0,False
Madhya Pradesh,Narmadapuram,2025,10,28612471,97,19,2,118,195.5,Festival,195.5,-0.3944020356234097,False
Madhya Pradesh,Narmadapuram,2025,11,47536166,136,31,20,187,192.66666666666663,Festival,187.0,0.0,False
Madhya Pradesh,Narmadapuram,2025,12,29997952,132,22,5,159,154.66666666666666,Festival,159.0,0.0,False
Madhya Pradesh,Narsimhapur,2025,9,95038767,386,100,0,486,486.0,Monsoon,486.0,0.0,False
Madhya Pradesh,Narsimhapur,2025,10,40450038,130,31,0,161,323.5,Festival,323.5,-0.5007704160246533,False
Madhya Pradesh,Narsimhapur,2025,11,66277002,271,57,0,328,325.0,Festival,328.0,0.0,False
Madhya Pradesh,Narsimhapur,2025,12,36550520,179,35,0,214,234.33333333333331,Festival,214.0,0.0,False
Madhya Pradesh,Narsinghpur,2025,7,487118,312,189,13,514,514.0,Monsoon,514.0,0.0,False
Madhya Pradesh,Narsinghpur,2025,9,170101274,1438,528,31,1997,1255.5,Monsoon,1255.5,0.5901313171508158,False
Madhya Pradesh,Narsinghpur,2025,10,86268203,437,143,19,599,1036.6666666666667,Festival,599.0,0.0,False
Madhya Pradesh,Narsinghpur,2025,11,126727222,924,208,23,1155,1250.3333333333333,Festival,1155.0,0.0,False
Madhya Pradesh,Narsinghpur,2025,12,78958535,749,154,6,909,887.6666666666666,Festival,909.0,0.0,False
Madhya Pradesh,Neemuch,2025,9,122356085,1093,355,2,1450,1450.0,Monsoon,1450.0,0.0,False
Madhya Pradesh,Neemuch,2025,10,65987257,654,109,0,763,1106.5,Festival,1106.5,-0.31015801354401806,False
Madhya Pradesh,Neemuch,2025,11,101274805,1697,170,13,1880,1364.3333333333333,Festival,1450.0,0.2963473466574776,False
Madhya Pradesh,Neemuch,2025,12,57740644,739,130,2,871,1171.3333333333333,Festival,871.0,0.0,False
Madhya Pradesh,Niwari,2025,9,15115652,29,5,0,34,34.0,Monsoon,34.0,0.0,False
Madhya Pradesh,Niwari,2025,10,7557562,15,2,1,18,26.0,Festival,26.0,-0.2962962962962963,False
Madhya Pradesh,Niwari,2025,11,19366105,47,8,1,56,36.0,Festival,34.0,0.6285714285714286,False
Madhya Pradesh,Niwari,2025,12,9919481,26,1,7,34,36.0,Festival,34.0,0.0,False
Madhya Pradesh,Pandhurna,2025,9,6722863,14,1,1,16,16.0,Monsoon,16.0,0.0,False
Madhya Pradesh,Pandhurna,2025,10,4802436,9,1,23,33,24.5,Festival,24.5,0.3333333333333333,False
Madhya Pradesh,Pandhurna,2025,11,9604868,20,0,4,24,24.33333333333333,Festival,24.0,0.0,False
Madhya Pradesh,Pandhurna,2025,12,8644643,23,2,0,25,27.33333333333333,Festival,25.0,0.0,False
Madhya Pradesh,Panna,2025,4,488441,107,33,19,159,159.0,Non-peak,159.0,0.0,False
Madhya Pradesh,Panna,2025,5,488001,140,71,13,224,191.5,Non-peak,191.5,0.16883116883116883,False
Madhya Pradesh,Panna,2025,7,488001,301,173,13,487,290.0,Monsoon,224.0,1.1688888888888889,True
Madhya Pradesh,Panna,2025,9,127422763,2714,916,17,3647,1452.6666666666667,Monsoon,487.0,6.475409836065574,True
Madhya Pradesh,Panna,2025,10,71775697,1153,407,19,1579,1904.3333333333333,Festival,1579.0,0.0,False
Madhya Pradesh,Panna,2025,11,93746329,1432,493,16,1941,2389.0,Festival,1941.0,0.0,False
Madhya Pradesh,Panna,2025,12,56638914,960,311,31,1302,1607.3333333333333,Festival,1579.0,-0.17531645569620252,False
Madhya Pradesh,Raisen,2025,4,929437,410,83,22,515,515.0,Non-peak,515.0,0.0,False
Madhya Pradesh,Raisen,2025,9,177481079,2252,589,10,2851,1683.0,Monsoon,1683.0,0.6935866983372921,False
Madhya Pradesh,Raisen,2025,10,98492527,887,178,35,1100,1488.6666666666667,Festival,1100.0,0.0,False
Madhya Pradesh,Raisen,2025,11,136590788,1194,171,40,1405,1785.3333333333333,Festival,1405.0,0.0,False
Madhya Pradesh,Raisen,2025,12,88740042,1472,209,15,1696,1400.3333333333333,Festival,1405.0,0.2069701280227596,False
Madhya Pradesh,Rajgarh,2025,9,150880578,1685,679,4,2368,2368.0,Monsoon,2368.0,0.0,False
Madhya Pradesh,Rajgarh,2025,10,82425521,651,202,12,865,1616.5,Festival,1616.5,-0.46460587326120556,False
Madhya Pradesh,Rajgarh,2025,11,115488865,1493,345,5,1843,1692.0,Festival,1843.0,0.0,False
Madhya Pradesh,Rajgarh,2025,12,74508935,2713,368,14,3095,1934.3333333333333,Festival,1843.0,0.6789587852494577,False
Madhya Pradesh,Ratlam,2025,9,132613811,1847,637,6,2490,2490.0,Monsoon,2490.0,0.0,False
Madhya Pradesh,Ratlam,2025,10,75909557,953,212,1,1166,1828.0,Festival,1828.0,-0.36194641880809186,False
Madhya Pradesh,Ratlam,2025,11,112038121,2668,457,45,3170,2275.333333333333,Festival,2490.0,0.27298273785628263,False
Madhya Pradesh,Ratlam,2025,12,61278384,959,172,25,1156,1830.6666666666667,Festival,1166.0,-0.00856898029134533,False
Madhya Pradesh,Rewa,2025,9,318031606,3014,622,1,3637,3637.0,Monsoon,3637.0,0.0,False
Madhya Pradesh,Rewa,2025,10,192085666,2152,309,6,2467,3052.0,Festival,3052.0,-0.19161480510972814,False
Madhya Pradesh,Rewa,2025,11,244603193,2416,341,10,2767,2957.0,Festival,2767.0,0.0,False
Madhya Pradesh,Rewa,2025,12,143455486,1764,191,12,1967,2400.333333333333,Festival,2467.0,-0.2025931928687196,False
Madhya Pradesh,Sagar,2025,4,470001,183,26,12,221,221.0,Non-peak,221.0,0.0,False
Madhya Pradesh,Sagar,2025,6,470227,131,53,17,201,211.0,Monsoon,211.0,-0.04716981132075472,False
Madhya Pradesh,Sagar,2025,7,1880347,1201,320,51,1572,664.6666666666666,Monsoon,221.0,6.085585585585585,True
Madhya Pradesh,Sagar,2025,9,263303685,3017,658,12,3687,1820.0,Monsoon,1572.0,1.3445645263827082,True
Madhya Pradesh,Sagar,2025,10,139177438,1594,233,86,1913,2390.6666666666665,Festival,1913.0,0.0,False
Madhya Pradesh,Sagar,2025,11,215816651,3049,310,152,3511,3037.0,Festival,3511.0,0.0,False
Madhya Pradesh,Sagar,2025,12,129773391,2397,282,57,2736,2720.0,Festival,2736.0,0.0,False
Madhya Pradesh,Satna,2025,4,485001,368,55,14,437,437.0,Non-peak,437.0,0.0,False
Madhya Pradesh,Satna,2025,7,485001,488,121,20,629,533.0,Monsoon,533.0,0.1797752808988764,False
Madhya Pradesh,Satna,2025,9,278163151,3932,765,5,4702,1922.6666666666667,Monsoon,629.0,6.465079365079365,True
Madhya Pradesh,Satna,2025,10,164081326,2028,397,13,2438,2589.6666666666665,Festival,2438.0,0.0,False
Madhya Pradesh,Satna,2025,11,210200379,2537,327,22,2886,3342.0,Festival,2886.0,0.0,False
Madhya Pradesh,Satna,2025,12,124761146,1845,281,58,2184,2502.6666666666665,Festival,2438.0,-0.10414104141041411,False
Madhya Pradesh,Sehore,2025,7,932332,1151,496,26,1673,1673.0,Monsoon,1673.0,0.0,False
Madhya Pradesh,Sehore,2025,9,140822791,993,312,4,1309,1491.0,Monsoon,1491.0,-0.12198391420911528,False
Madhya Pradesh,Sehore,2025,10,81133668,511,107,8,626,1202.6666666666667,Festival,1309.0,-0.5213740458015267,False
Madhya Pradesh,Sehore,2025,11,122166389,943,172,12,1127,1020.6666666666666,Festival,1127.0,0.0,False
Madhya Pradesh,Sehore,2025,12,85798395,1557,221,5,1783,1178.6666666666667,Festival,1127.0,0.5815602836879432,False
Madhya Pradesh,Seoni,2025,9,166387015,2063,234,0,2297,2297.0,Monsoon,2297.0,0.0,False
Madhya Pradesh,Seoni,2025,10,93293438,836,84,4,924,1610.5,Festival,1610.5,-0.4260006205398697,False
Madhya Pradesh,Seoni,2025,11,128397284,1322,101,5,1428,1549.6666666666667,Festival,1428.0,0.0,False
Madhya Pradesh,Seoni,2025,12,81270513,1337,94,1,1432,1261.3333333333333,Festival,1428.0,0.0027991602519244225,False
Madhya Pradesh,Shahdol,2025,9,124985879,1270,341,11,1622,1622.0,Monsoon,1622.0,0.0,False
Madhya Pradesh,Shahdol,2025,10,76056761,766,168,5,939,1280.5,Festival,1280.5,-0.2664845883730004,False
Madhya Pradesh,Shahdol,2025,11,98341241,915,143,42,1100,1220.3333333333333,Festival,1100.0,0.0,False
Madhya Pradesh,Shahdol,2025,12,72177787,1459,176,1,1636,1225.0,Festival,1100.0,0.4868301544050863,False
Madhya Pradesh,Shajapur,2025,9,167933214,1499,484,8,1991,1991.0,Monsoon,1991.0,0.0,False
Madhya Pradesh,Shajapur,2025,10,104684880,918,154,4,1076,1533.5,Festival,1533.5,-0.2981427174975562,False
Madhya Pradesh,Shajapur,2025,11,155848529,2048,232,6,2286,1784.3333333333333,Festival,1991.0,0.14809236947791166,False
Madhya Pradesh,Shajapur,2025,12,91657554,1472,200,0,1672,1678.0,Festival,1672.0,0.0,False
Madhya Pradesh,Sheopur,2025,4,952672,209,163,24,396,396.0,Non-peak,396.0,0.0,False
Madhya Pradesh,Sheopur,2025,6,476337,368,430,11,809,602.5,Monsoon,602.5,0.34217067108533555,False
Madhya Pradesh,Sheopur,2025,7,952672,757,969,27,1753,986.0,Monsoon,809.0,1.165432098765432,True
Madhya Pradesh,Sheopur,2025,9,57637092,676,718,50,1444,1335.3333333333333,Monsoon,1444.0,0.0,False
Madhya Pradesh,Sheopur,2025,10,32391052,246,172,1,419,1205.3333333333333,Festival,1444.0,-0.7093425605536332,False
Madhya Pradesh,Sheopur,2025,11,43823195,580,398,23,1001,954.6666666666666,Festival,1001.0,0.0,False
Madhya Pradesh,Sheopur,2025,12,27151357,929,476,3,1408,942.6666666666666,Festival,1001.0,0.406187624750499,False
Madhya Pradesh,Shivpuri,2025,4,2368646,499,259,111,869,869.0,Non-peak,869.0,0.0,False
Madhya Pradesh,Shivpuri,2025,6,473551,326,430,27,783,826.0,Monsoon,826.0,-0.05199516324062878,False
Madhya Pradesh,Shivpuri,2025,7,473551,617,705,42,1364,1005.3333333333334,Monsoon,869.0,0.5689655172413793,False
Madhya Pradesh,Shivpuri,2025,9,182407671,2330,1770,17,4117,2088.0,Monsoon,1364.0,2.016849816849817,True
Madhya Pradesh,Shivpuri,2025,10,98551832,574,353,325,1252,2244.333333333333,Festival,1364.0,-0.08205128205128205,False
Madhya Pradesh,Shivpuri,2025,11,141667208,1257,638,206,2101,2490.0,Festival,2101.0,0.0,False
Madhya Pradesh,Shivpuri,2025,12,90024858,1524,712,19,2255,1869.3333333333333,Festival,2101.0,0.07326355851569934,False
Madhya Pradesh,Sidhi,2025,9,95399438,1652,298,4,1954,1954.0,Monsoon,1954.0,0.0,False
Madhya Pradesh,Sidhi,2025,10,60354476,1391,126,5,1522,1738.0,Festival,1738.0,-0.1242093156986774,False
Madhya Pradesh,Sidhi,2025,11,76418177,1393,119,5,1517,1664.3333333333333,Festival,1522.0,-0.003282994090610637,False
Madhya Pradesh,Sidhi,2025,12,47701616,1170,128,1,1299,1446.0,Festival,1517.0,-0.14361001317523056,False
Madhya Pradesh,Singrauli,2025,9,101263435,1673,318,7,1998,1998.0,Monsoon,1998.0,0.0,False
Madhya Pradesh,Singrauli,2025,10,64264847,1315,207,0,1522,1760.0,Festival,1760.0,-0.13515048268029528,False
Madhya Pradesh,Singrauli,2025,11,77409897,1289,188,4,1481,1667.0,Festival,1522.0,-0.026920551543007223,False
Madhya Pradesh,Singrauli,2025,12,48684701,1392,146,11,1549,1517.3333333333333,Festival,1522.0,0.01772816808929744,False
Madhya Pradesh,Tikamgarh,2025,9,180864992,1706,683,3,2392,2392.0,Monsoon,2392.0,0.0,False
Madhya Pradesh,Tikamgarh,2025,10,96803956,854,229,4,1087,1739.5,Festival,1739.5,-0.3748922723355358,False
Madhya Pradesh,Tikamgarh,2025,11,137892528,1607,364,14,1985,1821.3333333333333,Festival,1985.0,0.0,False
Madhya Pradesh,Tikamgarh,2025,12,87835886,1507,263,8,1778,1616.6666666666667,Festival,1778.0,0.0,False
Madhya Pradesh,Ujjain,2025,9,225915123,3626,695,6,4327,4327.0,Monsoon,4327.0,0.0,False
Madhya Pradesh,Ujjain,2025,10,129158384,2110,274,14,2398,3362.5,Festival,3362.5,-0.28675486844061243,False
Madhya Pradesh,Ujjain,2025,11,187581977,4115,490,70,4675,3800.0,Festival,4327.0,0.08040665434380777,False
Madhya Pradesh,Ujjain,2025,12,111370246,2599,304,5,2908,3327.0,Festival,2908.0,0.0,False
Madhya Pradesh,Umaria,2025,9,83350441,1452,417,5,1874,1874.0,Monsoon,1874.0,0.0,False
Madhya Pradesh,Umaria,2025,10,46030906,803,157,0,960,1417.0,Festival,1417.0,-0.3222849083215797,False
Madhya Pradesh,Umaria,2025,11,62506483,1003,161,8,1172,1335.3333333333333,Festival,1172.0,0.0,False
Madhya Pradesh,Umaria,2025,12,40708847,1102,171,21,1294,1142.0,Festival,1172.0,0.10400682011935208,False
Madhya Pradesh,Vidisha,2025,4,928449,670,119,42,831,831.0,Non-peak,831.0,0.0,False
